dataset,method,method_label,direction,seed,status,target_far,selected_threshold,empirical_far,tar,num_genuine,num_impostor,total_pairs,min_far_step,reported_tar,delta_conservative_minus_reported_pp,nearest_threshold,nearest_empirical_far,nearest_tar,nearest_exceeds_target,nearest_minus_target_far,roc_points,nearest_eer,nearest_eer_threshold,interpolated_eer,eer_interpolation_status,verdict,metrics_path,scores_path
Tongji,B1,ResNet18 + CE + SupCon,S2->S1,2026,OK,0.01,0.3434627950191498,0.009978991596638655,0.88725,12000,1428000,1440000,7.002801120448179e-07,0.88725,0.0,0.3433466255664825,0.010010504201680672,0.88725,True,1.0504201680671885e-05,35202,0.04325105042016807,0.2538644075393677,0.04324999999999815,brentq_interp1d,PASS,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s2s1_seed2026/metrics.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s2s1_seed2026/scores.csv
Tongji,B1,ResNet18 + CE + SupCon,S2->S1,2026,OK,0.001,0.4570596814155578,0.000996498599439776,0.7028333333333333,12000,1428000,1440000,7.002801120448179e-07,0.7028333333333333,0.0,0.4569886922836303,0.0010007002801120449,0.7028333333333333,True,7.002801120448501e-07,35202,0.04325105042016807,0.2538644075393677,0.04324999999999815,brentq_interp1d,PASS,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s2s1_seed2026/metrics.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s2s1_seed2026/scores.csv
Tongji,B1,ResNet18 + CE + SupCon,S2->S1,2705,OK,0.01,0.3019948005676269,0.009986694677871149,0.91875,12000,1428000,1440000,7.002801120448179e-07,0.91875,0.0,0.3019311428070068,0.01000140056022409,0.91875,True,1.4005602240897003e-06,34134,0.038907563025210104,0.2304130047559738,0.0388984593834199,brentq_interp1d,PASS,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s2s1_seed2705/metrics.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s2s1_seed2705/scores.csv
Tongji,B1,ResNet18 + CE + SupCon,S2->S1,2705,OK,0.001,0.4056186079978943,0.0009978991596638655,0.8053333333333333,12000,1428000,1440000,7.002801120448179e-07,0.8053333333333333,0.0,0.40550097823143,0.0010014005602240897,0.8053333333333333,True,1.4005602240897003e-06,34134,0.038907563025210104,0.2304130047559738,0.0388984593834199,brentq_interp1d,PASS,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s2s1_seed2705/metrics.json,experiments/b1_resnet18_ce_supcon_tongji_subject_disjoint_s2s1_seed2705/scores.csv
Tongji,B4,ResNet18 + ArcFace,S1->S2,42,OK,0.01,0.3058573603630066,0.009994397759103641,0.86225,12000,1428000,1440000,7.002801120448179e-07,0.86225,0.0,0.3058592081069946,0.009994397759103641,0.8621666666666666,False,-5.602240896358801e-06,36375,0.05371463585434172,0.2119275629520416,0.05374999999999997,brentq_interp1d,PASS,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s1s2_seed42/metrics.json,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s1s2_seed42/scores.csv
Tongji,B4,ResNet18 + ArcFace,S1->S2,42,OK,0.001,0.4069896042346954,0.001,0.68775,12000,1428000,1440000,7.002801120448179e-07,0.68775,0.0,0.4069909453392029,0.001,0.6876666666666666,False,0.0,36375,0.05371463585434172,0.2119275629520416,0.05374999999999997,brentq_interp1d,PASS,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s1s2_seed42/metrics.json,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s1s2_seed42/scores.csv
Tongji,B4,ResNet18 + ArcFace,S1->S2,2026,OK,0.01,0.3003032505512237,0.009981792717086834,0.8601666666666666,12000,1428000,1440000,7.002801120448179e-07,0.8601666666666666,0.0,0.3001545965671539,0.01000420168067227,0.8601666666666666,True,4.201680672269101e-06,36672,0.05368662464985993,0.2083799690008163,0.053706582633131016,brentq_interp1d,PASS,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s1s2_seed2026/metrics.json,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s1s2_seed2026/scores.csv
Tongji,B4,ResNet18 + ArcFace,S1->S2,2026,OK,0.001,0.3953928649425506,0.0009950980392156863,0.7109166666666666,12000,1428000,1440000,7.002801120448179e-07,0.7109166666666666,0.0,0.3953134417533874,0.0010007002801120449,0.7109166666666666,True,7.002801120448501e-07,36672,0.05368662464985993,0.2083799690008163,0.053706582633131016,brentq_interp1d,PASS,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s1s2_seed2026/metrics.json,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s1s2_seed2026/scores.csv
Tongji,B4,ResNet18 + ArcFace,S1->S2,2705,OK,0.01,0.2729252278804779,0.009981792717086834,0.9065,12000,1428000,1440000,7.002801120448179e-07,0.9065,0.0,0.2728309035301208,0.010002100840336134,0.9065,True,2.100840336133683e-06,36172,0.04048739495798318,0.205211192369461,0.04050000000015942,brentq_interp1d,PASS,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s1s2_seed2705/metrics.json,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv
Tongji,B4,ResNet18 + ArcFace,S1->S2,2705,OK,0.001,0.366405725479126,0.001,0.76875,12000,1428000,1440000,7.002801120448179e-07,0.76875,0.0,0.3664580285549164,0.001,0.7685,False,0.0,36172,0.04048739495798318,0.205211192369461,0.04050000000015942,brentq_interp1d,PASS,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s1s2_seed2705/metrics.json,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv
Tongji,B4,ResNet18 + ArcFace,S2->S1,42,OK,0.01,0.3046535551548004,0.009993697478991597,0.8788333333333334,12000,1428000,1440000,7.002801120448179e-07,0.8788333333333334,0.0,0.3046647906303406,0.009993697478991597,0.87875,False,-6.302521008402784e-06,36737,0.04633298319327731,0.2242812812328338,0.04633263305263878,brentq_interp1d,PASS,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s2s1_seed42/metrics.json,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s2s1_seed42/scores.csv
Tongji,B4,ResNet18 + ArcFace,S2->S1,42,OK,0.001,0.3980675935745239,0.0009985994397759103,0.7029166666666666,12000,1428000,1440000,7.002801120448179e-07,0.7029166666666666,0.0,0.39809250831604,0.0009985994397759103,0.7028333333333333,False,-1.4005602240897003e-06,36737,0.04633298319327731,0.2242812812328338,0.04633263305263878,brentq_interp1d,PASS,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s2s1_seed42/metrics.json,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s2s1_seed42/scores.csv
Tongji,B4,ResNet18 + ArcFace,S2->S1,2026,OK,0.01,0.3055386245250702,0.009990196078431372,0.85475,12000,1428000,1440000,7.002801120448179e-07,0.85475,0.0,0.3055408298969269,0.009990196078431372,0.8546666666666667,False,-9.803921568627902e-06,38997,0.05635364145658264,0.214011088013649,0.05637394958135694,brentq_interp1d,PASS,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s2s1_seed2026/metrics.json,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s2s1_seed2026/scores.csv
Tongji,B4,ResNet18 + ArcFace,S2->S1,2026,OK,0.001,0.4049965441226959,0.0009971988795518206,0.6928333333333333,12000,1428000,1440000,7.002801120448179e-07,0.6928333333333333,0.0,0.4048617780208587,0.0010028011204481792,0.6928333333333333,True,2.8011204481791837e-06,38997,0.05635364145658264,0.214011088013649,0.05637394958135694,brentq_interp1d,PASS,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s2s1_seed2026/metrics.json,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s2s1_seed2026/scores.csv
Tongji,B4,ResNet18 + ArcFace,S2->S1,2705,OK,0.01,0.309440016746521,0.009992997198879552,0.8580833333333333,12000,1428000,1440000,7.002801120448179e-07,0.8580833333333333,0.0,0.3093922138214111,0.01000280112044818,0.8580833333333333,True,2.8011204481794005e-06,37859,0.05248144257703081,0.2205321341753006,0.052500000000001934,brentq_interp1d,PASS,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s2s1_seed2705/metrics.json,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s2s1_seed2705/scores.csv
